"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
235,217812,C1CN(CCCSC2=NN=NN2)C=C1,6,6,0,0,0,0.7418,0.7616,100.00,6,6,100.0,0.645,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5414414 | SMILES: CC1=CC=C(N/N=C2\C(=O)N(CC(O)CSC3=NN=NN3C)C3=CC=CC=C23)C=C1 | Attribution: 0.762 | Prediction: 0.976 | MW: 423.5 | LogP: 1.83,LOWEST ATTR (ACTIVE): CHEMBL5408236 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)C(=O)C2=CC=CC=C21 | Attribution: 0.645 | Prediction: 0.694 | MW: 319.3 | LogP: -0.11,,
236,210232,C1CN(CCN2CCN(C3=CC=C4CC=CNC4=C3)CC2)CS1,6,6,0,0,0,0.7408,0.7616,100.00,6,6,100.0,0.711,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5275435 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5)C4=O)CC3)C=C21 | Attribution: 0.762 | Prediction: 0.966 | MW: 599.0 | LogP: 3.90,LOWEST ATTR (ACTIVE): CHEMBL5273518 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(F)C=C5)C4=O)CC3)C=C21 | Attribution: 0.711 | Prediction: 0.968 | MW: 582.6 | LogP: 3.38,,
237,210226,C(CN1CCSC1)NCCNC1=CC=C2CC=CNC2=C1,6,6,0,0,0,0.7394,0.7616,100.00,6,6,100.0,0.709,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5273126 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5Cl)C4=O)CC3)C=C21 | Attribution: 0.762 | Prediction: 0.938 | MW: 633.5 | LogP: 4.55,LOWEST ATTR (ACTIVE): CHEMBL5273518 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(F)C=C5)C4=O)CC3)C=C21 | Attribution: 0.709 | Prediction: 0.968 | MW: 582.6 | LogP: 3.38,,
238,207122,C(CC1=CC=CC=C1)OCC1CN2CC[C@H]2S1,6,6,0,0,0,0.7332,0.7616,100.00,6,6,100.0,0.693,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4591213 | SMILES: C[C@]1(COC(=O)CC2=CC=C(O)C(O)=C2)[C@H](C(=O)O)N2C(=O)/C(=C/C3=NC=CC4=C3SC=C4)[C@H]2S1(=O)=O | Attribution: 0.762 | Prediction: 0.942 | MW: 544.6 | LogP: 1.69,LOWEST ATTR (ACTIVE): CHEMBL4572192 | SMILES: C[C@]1(COC(=O)CC2=CC=C(O)C(O)=C2)[C@H](C(=O)O)N2C(=O)/C(=C/C3=CC4=CC=CC=C4C=N3)[C@H]2S1(=O)=O | Attribution: 0.693 | Prediction: 0.942 | MW: 538.5 | LogP: 1.62,,
239,207205,C1CSC(NCCNC2=CC=C3CC=CNC3=C2)N1C1=NC=CS1,6,6,0,0,0,0.7332,0.7616,100.00,6,6,100.0,0.592,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5281611 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C([N+](=O)[O-])C=C5S4)CC3)C=C21 | Attribution: 0.762 | Prediction: 0.914 | MW: 598.6 | LogP: 3.56,LOWEST ATTR (ACTIVE): CHEMBL5278237 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(C#N)C=C5S4)CC3)C=C21 | Attribution: 0.592 | Prediction: 0.941 | MW: 578.7 | LogP: 3.53,,
240,206662,C(#C[C@@H]1[C@H]2CNC[C@@H]12)C1=CC=C(C2=CC(CN3C=CN=C3)=NO2)C=C1,6,6,0,0,0,0.7320,0.7616,100.00,6,6,100.0,0.622,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4777183 | SMILES: C[C@H](O)C1=NC=CN1CC1=NOC(C2=CC=C(C#C[C@@H]3[C@H]4CN(C=O)C[C@@H]34)C=C2)=C1 | Attribution: 0.762 | Prediction: 0.951 | MW: 402.5 | LogP: 2.33,LOWEST ATTR (ACTIVE): CHEMBL4798122 | SMILES: C[C@H](O)C1=NC=CN1CC1=NOC(C2=CC=C(C#C[C@@H]3[C@H]4CN(CCCC(=O)O)C[C@@H]34)C=C2)=C1 | Attribution: 0.622 | Prediction: 0.948 | MW: 460.5 | LogP: 3.03,,
241,210227,C(\C=C\C1=CC=CC=C1)NCCNCCNC1=CC=C2CC=CNC2=C1,6,6,0,0,0,0.7303,0.7616,100.00,6,6,100.0,0.618,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5273518 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(F)C=C5)C4=O)CC3)C=C21 | Attribution: 0.762 | Prediction: 0.968 | MW: 582.6 | LogP: 3.38,LOWEST ATTR (ACTIVE): CHEMBL5273126 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5Cl)C4=O)CC3)C=C21 | Attribution: 0.618 | Prediction: 0.938 | MW: 633.5 | LogP: 4.55,,
242,206000,C(\C=C/NC1=CC=CC=C1)NCCC1C2=CC=CC=C2CC2=CC=CC=C21,6,6,0,0,0,0.7301,0.7549,100.00,6,6,100.0,0.701,0.755,HIGHEST ATTR (ACTIVE): CHEMBL1087918 | SMILES: N#C/C(C(=O)N1NC(=O)C2C3C4=CC=CC=C4C(C4=CC=CC=C43)C2C1=O)=C1\SCCCN1C1=CC=CC=C1 | Attribution: 0.755 | Prediction: 0.957 | MW: 532.6 | LogP: 4.29,LOWEST ATTR (ACTIVE): CHEMBL1087163 | SMILES: N#C/C(C(=O)N1NC(=O)C2C3C4=CC=CC=C4C(C4=CC=CC=C43)C2C1=O)=C1/NC2=CC=CC=C2S1 | Attribution: 0.701 | Prediction: 0.926 | MW: 490.5 | LogP: 3.86,,
243,207600,C1=CNC(=CC1)C1=CC=CC=C1,6,6,0,0,0,0.7295,0.7524,100.00,6,6,100.0,0.712,0.752,HIGHEST ATTR (ACTIVE): CHEMBL513731 | SMILES: O=C1CCCC2=C1C(C1=CC=CC([N+](=O)[O-])=C1)C1=CC=C3C=CC=CC3=C1N2 | Attribution: 0.752 | Prediction: 0.484 | MW: 370.4 | LogP: 5.31,LOWEST ATTR (ACTIVE): CHEMBL512327 | SMILES: CC1(C)CC(=O)C2=C(C1)NC1=C(C=CC3=CC=CC=C13)C2C1=CC=C(O)C=C1 | Attribution: 0.712 | Prediction: 0.519 | MW: 369.5 | LogP: 5.75,,
244,210233,C(\C=C\C1=CC=CC=C1)NCCN1CCN(C2=CC=C3CC=CNC3=C2)CC1,6,6,0,0,0,0.7286,0.7596,100.00,6,6,100.0,0.619,0.760,HIGHEST ATTR (ACTIVE): CHEMBL5276160 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(N(C)C)C=C5)C4=O)CC3)C=C21 | Attribution: 0.760 | Prediction: 0.948 | MW: 607.7 | LogP: 3.31,LOWEST ATTR (ACTIVE): CHEMBL5273126 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5Cl)C4=O)CC3)C=C21 | Attribution: 0.619 | Prediction: 0.938 | MW: 633.5 | LogP: 4.55,,
245,217816,C1CN(CCCSC2=NN=NN2)C2=CC=CC=C12,6,6,0,0,0,0.7278,0.7540,100.00,6,6,100.0,0.627,0.754,HIGHEST ATTR (ACTIVE): CHEMBL5433723 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=CC=C2)C2=CC=CC=C21 | Attribution: 0.754 | Prediction: 0.971 | MW: 409.5 | LogP: 1.53,LOWEST ATTR (ACTIVE): CHEMBL5408236 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)C(=O)C2=CC=CC=C21 | Attribution: 0.627 | Prediction: 0.694 | MW: 319.3 | LogP: -0.11,,
246,209557,C(C1=CC(=CC=C1)COCC1=CC=CC=C1)N1CCOCC1,6,6,0,0,0,0.7241,0.7540,100.00,6,6,100.0,0.672,0.754,HIGHEST ATTR (ACTIVE): CHEMBL4740029 | SMILES: C=CC(=O)NC1=CC=C(COC2=CC=CC3=C4OC(C)(C)CCC4=C(C(=O)N4CCOCC4)C=C23)C=C1 | Attribution: 0.754 | Prediction: 0.933 | MW: 500.6 | LogP: 5.12,LOWEST ATTR (ACTIVE): CHEMBL4740685 | SMILES: CC1CN(C(=O)C2=CC3=C(OCC4=C(Cl)C=CC=C4Cl)C=CC=C3C3=C2CCC(C)(C)O3)CC(C)O1 | Attribution: 0.672 | Prediction: 0.959 | MW: 528.5 | LogP: 7.08,,
247,205675,C(CC1=CSC=N1)N[C@@H]1CN2C3OCC[C@H]3C[S+][C@H]12,6,6,0,0,0,0.7229,0.7414,100.00,6,6,100.0,0.693,0.741,HIGHEST ATTR (ACTIVE): CHEMBL4862311 | SMILES: NC1=NC(/C(=N/OCC(=O)O)C(=O)N[C@@H]2C(=O)N3[C@@H]2[S@@+]([O-])C[C@@H]2CC(=O)O[C@@]23C(=O)O)=CS1 | Attribution: 0.741 | Prediction: 0.990 | MW: 501.5 | LogP: -2.71,LOWEST ATTR (ACTIVE): CHEMBL4863279 | SMILES: C[C@H](O/N=C(\C(=O)N[C@@H]1C(=O)N2[C@@H]1[S@@+]([O-])C[C@@H]1CC(=O)O[C@@]12C(=O)O)C1=CSC(N)=N1)C(=O)O | Attribution: 0.693 | Prediction: 0.991 | MW: 515.5 | LogP: -2.32,,
248,213241,B1NC=CC2=C1SC=C2,6,6,0,0,0,0.7222,0.7616,100.00,6,6,100.0,0.611,0.762,HIGHEST ATTR (ACTIVE): CHEMBL369493 | SMILES: CCCS(=O)(=O)N1C=CC2=C(SC(CC)=C2)B1O | Attribution: 0.762 | Prediction: 0.922 | MW: 285.2 | LogP: 1.02,LOWEST ATTR (ACTIVE): CHEMBL366825 | SMILES: CCC1=CC2=C(S1)B(O)N(S(=O)(=O)C1=CC=C(C)C=C1)C=C2 | Attribution: 0.611 | Prediction: 0.785 | MW: 333.2 | LogP: 1.98,,
249,205972,C1=CC=C(C=C1)CCNCCCCCNC1=CC=CC=N1,6,6,0,0,0,0.7215,0.7542,100.00,6,6,100.0,0.677,0.754,HIGHEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.754 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.677 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
250,205971,C1=CCC(NCCCCCNC2=CC=CC=N2)C1,6,6,0,0,0,0.7182,0.7616,100.00,6,6,100.0,0.670,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5409273 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC=C5C4)OC3=O)N=C2N1 | Attribution: 0.762 | Prediction: 0.919 | MW: 408.5 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.670 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,,
251,209099,C1=NC=C2C=CC(N3C[C@@H]4C[C@@H]4C3)=NC2=N1,6,6,0,0,0,0.7171,0.7561,100.00,6,6,100.0,0.638,0.756,HIGHEST ATTR (ACTIVE): CHEMBL4518489 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3Cl)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.756 | Prediction: 0.971 | MW: 387.3 | LogP: 2.97,LOWEST ATTR (ACTIVE): CHEMBL4476532 | SMILES: CC1=NC=C(C2=CC=CC(Cl)=C2C2=CC3=CN=C(N)N=C3N=C2N2C[C@@H]3[C@@H](N)[C@@H]3C2)S1 | Attribution: 0.638 | Prediction: 0.980 | MW: 450.0 | LogP: 3.75,,
252,209100,C1=CC=C(C2=CC3=CN=CN=C3N=C2N2C[C@@H]3C[C@@H]3C2)C=C1,6,6,0,0,0,0.7153,0.7573,100.00,6,6,100.0,0.666,0.757,HIGHEST ATTR (ACTIVE): CHEMBL4519530 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3C3=CC=NC=C3)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.757 | Prediction: 0.964 | MW: 429.9 | LogP: 3.38,LOWEST ATTR (ACTIVE): CHEMBL4518489 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3Cl)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.666 | Prediction: 0.971 | MW: 387.3 | LogP: 2.97,,
253,209097,C1=CC=C(C2=CC3=CN=CN=C3N=C2NC[C@@H]2CC2)C=C1,6,6,0,0,0,0.7142,0.7551,100.00,6,6,100.0,0.665,0.755,HIGHEST ATTR (ACTIVE): CHEMBL4519530 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3C3=CC=NC=C3)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.755 | Prediction: 0.964 | MW: 429.9 | LogP: 3.38,LOWEST ATTR (ACTIVE): CHEMBL4518489 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3Cl)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.665 | Prediction: 0.971 | MW: 387.3 | LogP: 2.97,,
254,209349,C1=CSC(C2=CC(C3=CC4=CC=CC=C4O3)=NC=N2)=C1,6,6,0,0,0,0.7015,0.7264,100.00,6,6,100.0,0.674,0.726,HIGHEST ATTR (ACTIVE): CHEMBL4564381 | SMILES: CC1=CC=C(C2=CC(C3=CC4=CC(Br)=CC=C4O3)=NC(O)=N2)S1 | Attribution: 0.726 | Prediction: 0.823 | MW: 387.3 | LogP: 5.39,LOWEST ATTR (ACTIVE): CHEMBL4537086 | SMILES: CC1=CC=C(C2=CC(C3=CC4=CC(Br)=CC=C4O3)=NC(S)=N2)S1 | Attribution: 0.674 | Prediction: 0.868 | MW: 403.3 | LogP: 5.98,,
255,205975,C1COC2=CC=C(NCCCCCNC3CC=CC3)N=C2N1,6,6,0,0,0,0.6991,0.7411,100.00,6,6,100.0,0.626,0.741,HIGHEST ATTR (ACTIVE): CHEMBL5409273 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC=C5C4)OC3=O)N=C2N1 | Attribution: 0.741 | Prediction: 0.919 | MW: 408.5 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.626 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,,
256,209348,C1=CC=C2OC(C3=NC=NC=C3)=CC2=C1,6,6,0,0,0,0.6980,0.7241,100.00,6,6,100.0,0.667,0.724,HIGHEST ATTR (ACTIVE): CHEMBL4564381 | SMILES: CC1=CC=C(C2=CC(C3=CC4=CC(Br)=CC=C4O3)=NC(O)=N2)S1 | Attribution: 0.724 | Prediction: 0.823 | MW: 387.3 | LogP: 5.39,LOWEST ATTR (ACTIVE): CHEMBL4537086 | SMILES: CC1=CC=C(C2=CC(C3=CC4=CC(Br)=CC=C4O3)=NC(S)=N2)S1 | Attribution: 0.667 | Prediction: 0.868 | MW: 403.3 | LogP: 5.98,,
257,205982,C1COC2=CC=C(N3COC(CCCNCCC4=CC=CC=C4)C3)N=C2N1,6,6,0,0,0,0.6979,0.7616,100.00,6,6,100.0,0.655,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.762 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.655 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
258,205978,C1OC(CCCNCCC2=CC=CC=C2)CN1C1=CC=CC=N1,6,6,0,0,0,0.6974,0.7336,100.00,6,6,100.0,0.652,0.734,HIGHEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.734 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.652 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
259,205976,C1COC2=CC=C(NCCCCCNCCC3=CC=CC=C3)N=C2N1,6,6,0,0,0,0.6959,0.7554,100.00,6,6,100.0,0.644,0.755,HIGHEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.755 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.644 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
260,207656,C1=CC=C2OC(C3=CC=NC=N3)=CC2=C1,6,6,0,0,0,0.6950,0.7499,100.00,6,6,100.0,0.641,0.750,HIGHEST ATTR (ACTIVE): CHEMBL4463954 | SMILES: OC1=NC(C2=CC3=CC(Br)=CC=C3O2)=CC(C2=CC=CS2)=N1 | Attribution: 0.750 | Prediction: 0.708 | MW: 373.2 | LogP: 5.09,LOWEST ATTR (ACTIVE): CHEMBL4436294 | SMILES: SC1=NC(C2=CC3=CC(Br)=CC=C3O2)=CC(C2=CC=CS2)=N1 | Attribution: 0.641 | Prediction: 0.801 | MW: 389.3 | LogP: 5.67,,
261,217814,C1=CC=C(C=C1)NCCCSC1=NN=NN1,6,6,0,0,0,0.6933,0.7616,100.00,6,6,100.0,0.628,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5408236 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)C(=O)C2=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.694 | MW: 319.3 | LogP: -0.11,LOWEST ATTR (ACTIVE): CHEMBL5405714 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=C(C(=O)O)C=C2)C2=CC=CC=C21 | Attribution: 0.628 | Prediction: 0.987 | MW: 453.5 | LogP: 1.22,,
262,205981,C1COC2=CC=C(N3COC(CCCNC4CC=CC4)C3)N=C2N1,6,6,0,0,0,0.6917,0.7323,100.00,6,6,100.0,0.600,0.732,HIGHEST ATTR (ACTIVE): CHEMBL5409273 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC=C5C4)OC3=O)N=C2N1 | Attribution: 0.732 | Prediction: 0.919 | MW: 408.5 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.600 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,,
263,211131,C1NCC(CC2=CC=CC=C2)(CC2=CC=CC=C2)N1,6,6,0,0,0,0.6882,0.7616,100.00,6,6,100.0,0.450,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5424934 | SMILES: NCCCN1C(=O)N(CCCN)C(CC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(CC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C1=O | Attribution: 0.762 | Prediction: 0.882 | MW: 666.5 | LogP: 6.25,LOWEST ATTR (ACTIVE): CHEMBL5408995 | SMILES: N=C(N)NCCCCN1C(=O)N(CCCCNC(=N)N)C(CC2=CC=C(C(F)(F)F)C=C2)(CC2=CC=C(C(F)(F)F)C=C2)C1=O | Attribution: 0.450 | Prediction: 0.636 | MW: 642.6 | LogP: 4.04,,
264,205977,C1OC(CCCNC2CC=CC2)CN1C1=CC=CC=N1,6,6,0,0,0,0.6877,0.7365,100.00,6,6,100.0,0.604,0.736,HIGHEST ATTR (ACTIVE): CHEMBL5409273 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC=C5C4)OC3=O)N=C2N1 | Attribution: 0.736 | Prediction: 0.919 | MW: 408.5 | LogP: 2.27,LOWEST ATTR (ACTIVE): CHEMBL5409784 | SMILES: N#CC1=CC=CC2=C1CC(NCCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.604 | Prediction: 0.964 | MW: 433.5 | LogP: 2.15,,
265,207658,C1=CSC(C2=NC=NC(C3=CC4=CC=CC=C4O3)=C2)=C1,6,6,0,0,0,0.6846,0.7147,100.00,6,6,100.0,0.647,0.715,HIGHEST ATTR (ACTIVE): CHEMBL4463954 | SMILES: OC1=NC(C2=CC3=CC(Br)=CC=C3O2)=CC(C2=CC=CS2)=N1 | Attribution: 0.715 | Prediction: 0.708 | MW: 373.2 | LogP: 5.09,LOWEST ATTR (ACTIVE): CHEMBL4436294 | SMILES: SC1=NC(C2=CC3=CC(Br)=CC=C3O2)=CC(C2=CC=CS2)=N1 | Attribution: 0.647 | Prediction: 0.801 | MW: 389.3 | LogP: 5.67,,
266,214632,C1=CC=C(NC1)C1=CC=C2NC(CN3CCCC3)=CC2=C1,6,6,0,0,0,0.6837,0.7108,100.00,6,6,100.0,0.661,0.711,HIGHEST ATTR (ACTIVE): CHEMBL4207556 | SMILES: COC1CCN(CC2=CC3=CC4=C(C=C3N2C)CCCC2=C4NC(=O)C(C(=O)O)=C2O)C1 | Attribution: 0.711 | Prediction: 0.958 | MW: 437.5 | LogP: 2.65,LOWEST ATTR (ACTIVE): CHEMBL4203636 | SMILES: CN1C(CN2CCCC2)=CC2=CC3=C(C=C21)OCCC1=C3NC(=O)C(C(=O)O)=C1O | Attribution: 0.661 | Prediction: 0.966 | MW: 409.4 | LogP: 2.47,,
267,209556,C(CC1=C(OCCC1)C1=CC=CC=C1)N1CCOCC1,6,6,0,0,0,0.6826,0.7296,100.00,6,6,100.0,0.620,0.730,HIGHEST ATTR (ACTIVE): CHEMBL5393915 | SMILES: CC1(C)CCC2=C(C(=O)N3CCOCC3)C=C3C(OCCCSC4=CC=C(N)C=C4)=CC=CC3=C2O1 | Attribution: 0.730 | Prediction: 0.925 | MW: 506.7 | LogP: 5.56,LOWEST ATTR (ACTIVE): CHEMBL5439886 | SMILES: CC1(C)CCC2=C(C(=O)N3CCOCC3)C=C3C(OCCCOC4=CC=CC(C(=O)O)=C4)=CC=CC3=C2O1 | Attribution: 0.620 | Prediction: 0.896 | MW: 519.6 | LogP: 4.96,,
268,206663,C(#C[C@H]1CC1)C1=CC=C(C2=CC(CN3C=CN=C3)=NO2)C=C1,6,6,0,0,0,0.6746,0.7605,100.00,6,6,100.0,0.435,0.761,HIGHEST ATTR (ACTIVE): CHEMBL4797727 | SMILES: C[C@H](O)CN1C[C@@H]2[C@@H](C#CC3=CC=C(C4=CC([C@@H](CN)N5C=CN=C5[C@H](C)O)=NO4)C=C3)[C@@H]2C1 | Attribution: 0.761 | Prediction: 0.980 | MW: 461.6 | LogP: 2.05,LOWEST ATTR (ACTIVE): CHEMBL4777183 | SMILES: C[C@H](O)C1=NC=CN1CC1=NOC(C2=CC=C(C#C[C@@H]3[C@H]4CN(C=O)C[C@@H]34)C=C2)=C1 | Attribution: 0.435 | Prediction: 0.951 | MW: 402.5 | LogP: 2.33,,
269,210236,C1S/C(=C\C2=CC=CC=C2)CN1CCN1CCN(C2=CC=C3CC=CNC3=C2)CC1,6,6,0,0,0,0.6670,0.6852,100.00,6,6,100.0,0.610,0.685,HIGHEST ATTR (ACTIVE): CHEMBL5275435 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5)C4=O)CC3)C=C21 | Attribution: 0.685 | Prediction: 0.966 | MW: 599.0 | LogP: 3.90,LOWEST ATTR (ACTIVE): CHEMBL5273126 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(=O)CN4C(=O)S/C(=C\C5=CC=C(Cl)C=C5Cl)C4=O)CC3)C=C21 | Attribution: 0.610 | Prediction: 0.938 | MW: 633.5 | LogP: 4.55,,
270,207207,C1=CNC2=CC(NCCNCNC3=NC=CS3)=CC=C2C1,6,6,0,0,0,0.6660,0.7426,100.00,6,6,100.0,0.555,0.743,HIGHEST ATTR (ACTIVE): CHEMBL5278859 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(NC(C)=O)C=C5S4)CC3)C=C21 | Attribution: 0.743 | Prediction: 0.854 | MW: 610.7 | LogP: 3.61,LOWEST ATTR (ACTIVE): CHEMBL5278237 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(C#N)C=C5S4)CC3)C=C21 | Attribution: 0.555 | Prediction: 0.941 | MW: 578.7 | LogP: 3.53,,
271,207206,C1=CNC2=CC(N3CCN(CNC4=NC=CS4)CC3)=CC=C2C1,6,6,0,0,0,0.6659,0.7427,100.00,6,6,100.0,0.553,0.743,HIGHEST ATTR (ACTIVE): CHEMBL5278859 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(NC(C)=O)C=C5S4)CC3)C=C21 | Attribution: 0.743 | Prediction: 0.854 | MW: 610.7 | LogP: 3.61,LOWEST ATTR (ACTIVE): CHEMBL5278237 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(C#N)C=C5S4)CC3)C=C21 | Attribution: 0.553 | Prediction: 0.941 | MW: 578.7 | LogP: 3.53,,
