"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
1071,60340,C(C=CC1=CC=CC=C1)NC1=C(/C=C/C2=CC=CC=C2)ON=C1,7,7,0,0,0,0.7532,0.7616,100.00,7,7,100.0,0.708,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2062846 | SMILES: CC1=CC=C2OC3=NCN(C4=C(/C=C/C5=CC=CC=C5)ON=C4C)C(=O)C3=CC2=C1 | Attribution: 0.762 | Prediction: 0.987 | MW: 397.4 | LogP: 4.64,LOWEST ATTR (ACTIVE): CHEMBL2062845 | SMILES: CC1=NOC(/C=C/C2=CC=CC=C2)=C1N1CN=C2OC3=C(Br)C=C(Br)C=C3C=C2C1=O | Attribution: 0.708 | Prediction: 0.972 | MW: 541.2 | LogP: 5.86,,
1072,68601,C1=CC=C(CN2C=CCC3=CC=C(NCCNC4=NC=NC=C4)C=C32)C=C1,7,7,0,0,0,0.7529,0.7616,100.00,7,7,100.0,0.744,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1761449 | SMILES: CC1=CC(N2CCN(C3=C(F)C=C4C(=O)C(C(=O)O)=CN(CC5=CC=C(C(F)(F)F)C=C5)C4=C3F)CC2)=NC(NCCN2CCOCC2)=N1 | Attribution: 0.762 | Prediction: 0.924 | MW: 687.7 | LogP: 4.21,LOWEST ATTR (ACTIVE): CHEMBL1761451 | SMILES: CCCCNC1=NC(C)=CC(N2CCN(C3=C(F)C=C4C(=O)C(C(=O)O)=CN(CC5=CC=C(C(F)(F)F)C=C5)C4=C3F)CC2)=N1 | Attribution: 0.744 | Prediction: 0.854 | MW: 630.6 | LogP: 5.68,,
1073,86066,C1=CC=C2NC([S+]CC3=NC=CN4C=CC=C34)=NC2=C1,7,7,0,0,0,0.7507,0.7616,100.00,7,7,100.0,0.715,0.762,HIGHEST ATTR (ACTIVE): CHEMBL224222 | SMILES: COC1=CC=C2NC([S+]([O-])CC3=NC4=CC=CC=C4N4C=CC=C34)=NC2=C1 | Attribution: 0.762 | Prediction: 0.989 | MW: 376.4 | LogP: 3.68,LOWEST ATTR (ACTIVE): CHEMBL223996 | SMILES: COC1=CC=C2C(=C1)N=C(C[S+]([O-])C1=NC3=CC=CC=C3N1)C1=CC=CN12 | Attribution: 0.715 | Prediction: 0.990 | MW: 376.4 | LogP: 3.68,,
1074,58923,C1CC(C2=CNN=C2)OC2=CC=CC=C12,7,7,0,0,0,0.7506,0.7601,100.00,7,7,100.0,0.709,0.760,HIGHEST ATTR (ACTIVE): CHEMBL521322 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C(Cl)C=C1 | Attribution: 0.760 | Prediction: 0.976 | MW: 476.9 | LogP: 4.60,LOWEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.709 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,,
1075,36839,C1=NC=C(C2=CC3=NC=CN3C=C2)C=N1,7,7,0,0,0,0.7496,0.7616,100.00,7,7,100.0,0.729,0.762,HIGHEST ATTR (ACTIVE): CHEMBL576228 | SMILES: CCNC(=O)NC1=CN2C(C3=NC=C(C)C=N3)=CC(C3=CN=C(N(C)C)N=C3)=CC2=N1 | Attribution: 0.762 | Prediction: 0.991 | MW: 417.5 | LogP: 2.76,LOWEST ATTR (ACTIVE): CHEMBL567804 | SMILES: CCNC(=O)NC1=CN2C(C3=NC=C(C)C=N3)=CC(C3=CN=C(N4CCCC4)N=C3)=CC2=N1 | Attribution: 0.729 | Prediction: 0.991 | MW: 443.5 | LogP: 3.30,,
1076,43250,C(/C=C/C1=CC(CC2=CN=CN=C2)=CC=C1)N1CC2=CC=CC=C2C=N1,7,7,0,0,0,0.7494,0.7610,100.00,7,7,100.0,0.739,0.761,HIGHEST ATTR (ACTIVE): CHEMBL1650306 | SMILES: COC1=NC=C(C2C3=CC=CC=C3C=NN2C(=O)/C=C/C2=CC(CC3=CN=C(N)N=C3N)=CC(OC)=C2OC)C=N1 | Attribution: 0.761 | Prediction: 0.994 | MW: 552.6 | LogP: 3.03,LOWEST ATTR (ACTIVE): CHEMBL560502 | SMILES: CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C1=CC(CC2=CN=C(N)N=C2N)=CC(O)=C1OC | Attribution: 0.739 | Prediction: 0.990 | MW: 472.5 | LogP: 3.68,,
1077,10342,C1=CC=C(N2N=CC=C2C2=CC=C3C=CC=CC3=C2)C=C1,7,7,0,0,0,0.7484,0.7616,100.00,7,7,100.0,0.688,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2058114 | SMILES: NS(=O)(=O)NC1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C3C=C4C=CC=CC4=CC3=C2)C=C1 | Attribution: 0.762 | Prediction: 0.985 | MW: 482.5 | LogP: 5.48,LOWEST ATTR (ACTIVE): CHEMBL122665 | SMILES: ClC1=CC=CC(N2N=C(C3CCNCC3)C=C2C2=CC=C3C=CC=CC3=C2)=C1 | Attribution: 0.688 | Prediction: 0.991 | MW: 387.9 | LogP: 5.81,,
1078,56552,C1=CN=NC(CNCCCNC[C@@H]2CNC3=C2C=CC=C3)=C1,7,7,0,0,0,0.7478,0.7616,100.00,7,7,100.0,0.739,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3793483 | SMILES: O=C1C=CC2=CC=C(F)C3=C2N1C[C@H]3CN1CCCC(CNCC2=CC3=C(N=N2)OCCO3)C1 | Attribution: 0.762 | Prediction: 0.980 | MW: 465.5 | LogP: 2.30,LOWEST ATTR (ACTIVE): CHEMBL3794265 | SMILES: O=C1C=NC2=CC=C(F)C3=C2N1C[C@H]3CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1 | Attribution: 0.739 | Prediction: 0.995 | MW: 452.5 | LogP: 1.45,,
1079,56550,C1=CNC[C@H]1CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1,7,7,0,0,0,0.7476,0.7616,100.00,7,7,100.0,0.708,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3793775 | SMILES: CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.762 | Prediction: 0.987 | MW: 447.5 | LogP: 2.22,LOWEST ATTR (ACTIVE): CHEMBL3793711 | SMILES: N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.708 | Prediction: 0.980 | MW: 458.5 | LogP: 1.79,,
1080,86067,C1=CC=C2NC([S+]CC3=NC4=CC=CC=C4N4C=CC=C34)=NC2=C1,7,7,0,0,0,0.7473,0.7616,100.00,7,7,100.0,0.735,0.762,HIGHEST ATTR (ACTIVE): CHEMBL224213 | SMILES: COC1=CC=C2NC([S+]([O-])CC3=NC4=CC(OC)=CC=C4N4C=CC=C34)=NC2=C1 | Attribution: 0.762 | Prediction: 0.988 | MW: 406.5 | LogP: 3.69,LOWEST ATTR (ACTIVE): CHEMBL375940 | SMILES: [O-][S+](CC1=NC2=CC=CC=C2N2C=CC=C12)C1=NC2=CC=CC=C2N1 | Attribution: 0.735 | Prediction: 0.984 | MW: 346.4 | LogP: 3.67,,
1081,26583,C(NCC1=CC=CC=C1)NCCO[C@@H]1CCCC[C@]23CCC[C@H]2C1CCC3,7,7,0,0,0,0.7468,0.7581,100.00,7,7,100.0,0.741,0.758,HIGHEST ATTR (ACTIVE): CHEMBL5199846 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=S)NC(=O)C2=CC=C(Br)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.758 | Prediction: 0.954 | MW: 619.6 | LogP: 4.96,LOWEST ATTR (ACTIVE): CHEMBL5173497 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=S)NC(=O)C2=CC=C(F)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.741 | Prediction: 0.946 | MW: 558.7 | LogP: 4.34,,
1082,105702,C(CCN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1)C1=CC=CCN1,7,7,0,0,0,0.7460,0.7616,100.00,7,7,100.0,0.695,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3792869 | SMILES: O=C1C=CC2=CC=CC3=C2N1C[C@H]3CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1 | Attribution: 0.762 | Prediction: 0.979 | MW: 433.5 | LogP: 1.91,LOWEST ATTR (ACTIVE): CHEMBL3793711 | SMILES: N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.695 | Prediction: 0.980 | MW: 458.5 | LogP: 1.79,,
1083,31454,C1=CC=C(C(NCCNC2=CC=C3CC=CNC3=C2)C2=NN=NN2C2CCCCC2)C=C1,7,7,0,0,0,0.7442,0.7616,100.00,7,7,100.0,0.693,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3234296 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(C4=CC=C(C(C)C)C=C4)C4=NN=NN4C4CCCCC4)CC3)C=C21 | Attribution: 0.762 | Prediction: 0.931 | MW: 601.7 | LogP: 5.39,LOWEST ATTR (ACTIVE): CHEMBL3234309 | SMILES: O=C(O)C1=CN(CC2=CC=C(C(F)(F)F)C=C2)C2=CC(N3CCN(C(C4=CC=CC=C4)C4=NN=NN4C4CCCCC4)CC3)=C(F)C=C2C1=O | Attribution: 0.693 | Prediction: 0.868 | MW: 689.7 | LogP: 6.31,,
1084,17222,C1=CC2=C(C=C1)N(C1=CC3=NC=NC=C3C=C1)C=N2,7,7,0,0,0,0.7431,0.7616,100.00,7,7,100.0,0.730,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3128019 | SMILES: COC1=CC2=C(C=C1OC)N(C1=CC3=NC(N)=NC(N)=C3C=C1Cl)C(C1=CC=CS1)=N2 | Attribution: 0.762 | Prediction: 0.980 | MW: 452.9 | LogP: 4.53,LOWEST ATTR (ACTIVE): CHEMBL3128018 | SMILES: COC1=CC2=C(C=C1OC)N(C1=CC3=NC(N)=NC(N)=C3C=C1Cl)C(C1=NC=CS1)=N2 | Attribution: 0.730 | Prediction: 0.970 | MW: 453.9 | LogP: 3.93,,
1085,96963,C1CCN(CCCC2CCCC2)C1,7,7,0,0,0,0.7431,0.7616,100.00,7,7,100.0,0.699,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1668683 | SMILES: C=C1C[C@@H](C(=O)NC2=CC=C(F)C=C2)N(C(=O)[C@H](CC2CCCC2)CN(O)C=O)C1 | Attribution: 0.762 | Prediction: 0.996 | MW: 417.5 | LogP: 2.97,LOWEST ATTR (ACTIVE): CHEMBL1668685 | SMILES: C=C1C[C@@H](C(=O)NC2=CC=C(F)C=[N+]2[O-])N(C(=O)[C@H](CC2CCCC2)CN(O)C=O)C1 | Attribution: 0.699 | Prediction: 0.998 | MW: 434.5 | LogP: 1.60,,
1086,31451,C1=CC=C(C(C2=NN=NN2C2CCCCC2)N2CCN(C3=CC=C4CC=CNC4=C3)CC2)C=C1,7,7,0,0,0,0.7427,0.7596,100.00,7,7,100.0,0.725,0.760,HIGHEST ATTR (ACTIVE): CHEMBL3234296 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(C4=CC=C(C(C)C)C=C4)C4=NN=NN4C4CCCCC4)CC3)C=C21 | Attribution: 0.760 | Prediction: 0.931 | MW: 601.7 | LogP: 5.39,LOWEST ATTR (ACTIVE): CHEMBL3234298 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C(C4=CC=C(F)C=C4)C4=NN=NN4C4CCCCC4)CC3)C=C21 | Attribution: 0.725 | Prediction: 0.985 | MW: 577.6 | LogP: 4.40,,
1087,4960,C(CCC[C@H]1C(C=CC2=CC=CC=C2)C[C@@H]2C[C@@H]1OC2)NC1=CC=CC=C1,7,7,0,0,0,0.7409,0.7542,100.00,7,7,100.0,0.726,0.754,HIGHEST ATTR (ACTIVE): CHEMBL4288966 | SMILES: CCCCCC1=CC=C(C2=C[C@]34C[C@@H]5C[C@H](O[C@@]5(C)C3)[C@H]4[C@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)C2=O)C=C1 | Attribution: 0.754 | Prediction: 0.995 | MW: 587.7 | LogP: 6.49,LOWEST ATTR (ACTIVE): CHEMBL4279784 | SMILES: CC1=CC(C)=CC(C2=C[C@]34C[C@@H]5C[C@H](O[C@@]5(C)C3)[C@H]4[C@](C)(CCC(=O)NC3=C(O)C=CC(C(=O)O)=C3O)C2=O)=C1 | Attribution: 0.726 | Prediction: 0.995 | MW: 545.6 | LogP: 5.38,,
1088,58924,C1C=COC(C2=CN(C3=CC=CC=C3)N=C2)C1,7,7,0,0,0,0.7408,0.7552,100.00,7,7,100.0,0.687,0.755,HIGHEST ATTR (ACTIVE): CHEMBL484689 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C(Br)C=C1 | Attribution: 0.755 | Prediction: 0.978 | MW: 521.4 | LogP: 4.71,LOWEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.687 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,,
1089,58925,C1C=COC(C2=CNN=C2C2=CC=CC=C2)C1,7,7,0,0,0,0.7398,0.7616,100.00,7,7,100.0,0.728,0.762,HIGHEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.762 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,LOWEST ATTR (ACTIVE): CHEMBL491067 | SMILES: COC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2(OC)OC3=CC=CC=C3C(=O)C2(O)OC)C=C1 | Attribution: 0.728 | Prediction: 0.962 | MW: 472.5 | LogP: 3.96,,
1090,64432,C1=CC=C(C2=NC3=CC=CN=C3N2)C=C1,7,7,0,0,0,0.7386,0.7457,100.00,7,7,100.0,0.730,0.746,HIGHEST ATTR (ACTIVE): CHEMBL3344029 | SMILES: O=C(O)CC(=O)NC1=CC=C(C2=NC3=CC=CN=C3N2)C=C1 | Attribution: 0.746 | Prediction: 0.950 | MW: 296.3 | LogP: 2.04,LOWEST ATTR (ACTIVE): CHEMBL3344043 | SMILES: O=C(O)COCC(=O)NC1=CC=C(C2=NC3=CC=CN=C3N2)C=C1 | Attribution: 0.730 | Prediction: 0.973 | MW: 326.3 | LogP: 1.66,,
1091,56543,C1=CC2=C(C=C1)NC[C@H]2CNCCCNCC1=CC2=C(N=N1)OCCO2,7,7,0,0,0,0.7374,0.7546,100.00,7,7,100.0,0.719,0.755,HIGHEST ATTR (ACTIVE): CHEMBL3793711 | SMILES: N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.755 | Prediction: 0.980 | MW: 458.5 | LogP: 1.79,LOWEST ATTR (ACTIVE): CHEMBL3793483 | SMILES: O=C1C=CC2=CC=C(F)C3=C2N1C[C@H]3CN1CCCC(CNCC2=CC3=C(N=N2)OCCO3)C1 | Attribution: 0.719 | Prediction: 0.980 | MW: 465.5 | LogP: 2.30,,
1092,54650,C1=COC(CNC2=C3C=CC=CC3=NC=N2)=C1,7,7,0,0,0,0.7361,0.7575,100.00,7,7,100.0,0.683,0.757,HIGHEST ATTR (ACTIVE): CHEMBL3262257 | SMILES: C1=CC=C(CNC2=NC(NCC3=CC=CO3)=C3C=CC=CC3=N2)C=C1 | Attribution: 0.757 | Prediction: 0.890 | MW: 330.4 | LogP: 4.45,LOWEST ATTR (ACTIVE): CHEMBL609319 | SMILES: ClC1=CC=C(NC2=NC(NCC3=CC=CO3)=C3C=CC=CC3=N2)C=C1 | Attribution: 0.683 | Prediction: 0.794 | MW: 350.8 | LogP: 5.23,,
1093,60342,C(NC1=C(/C=C/C2=CC=CC=C2)ON=C1)C1=CC=COC1,7,7,0,0,0,0.7357,0.7595,100.00,7,7,100.0,0.709,0.759,HIGHEST ATTR (ACTIVE): CHEMBL2062844 | SMILES: COC1=CC=C(/C=C/C2=C(N3CN=C4OC5=CC=C(Br)C=C5C=C4C3=O)C(C)=NO2)C=C1 | Attribution: 0.759 | Prediction: 0.990 | MW: 492.3 | LogP: 5.10,LOWEST ATTR (ACTIVE): CHEMBL2062847 | SMILES: COC1=CC=C2OC3=NCN(C4=C(/C=C/C5=CC=CC=C5)ON=C4C)C(=O)C3=CC2=C1 | Attribution: 0.709 | Prediction: 0.987 | MW: 413.4 | LogP: 4.34,,
1094,42521,C1N(C2=NOC=C2)C=CC(C2=CC=CC=C2)N1C1=CC=CC=C1,7,7,0,0,0,0.7351,0.7472,100.00,7,7,100.0,0.722,0.747,HIGHEST ATTR (ACTIVE): CHEMBL1257639 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=C(Cl)C=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.747 | Prediction: 0.991 | MW: 518.0 | LogP: 6.24,LOWEST ATTR (ACTIVE): CHEMBL1257522 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=C(Br)C=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.722 | Prediction: 0.991 | MW: 562.4 | LogP: 6.35,,
1095,85409,C1=CC2=CC=CC(=C2NC1)CCNCCCNCC1=CC2=C(N=N1)OCCO2,7,7,0,0,0,0.7348,0.7442,100.00,7,7,100.0,0.707,0.744,HIGHEST ATTR (ACTIVE): CHEMBL3793711 | SMILES: N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.744 | Prediction: 0.980 | MW: 458.5 | LogP: 1.79,LOWEST ATTR (ACTIVE): CHEMBL3793483 | SMILES: O=C1C=CC2=CC=C(F)C3=C2N1C[C@H]3CN1CCCC(CNCC2=CC3=C(N=N2)OCCO3)C1 | Attribution: 0.707 | Prediction: 0.980 | MW: 465.5 | LogP: 2.30,,
1096,58928,C1CC(C2=CN(C3=CC=CC=C3)N=C2)OC2=CC=CC=C12,7,7,0,0,0,0.7332,0.7526,100.00,7,7,100.0,0.664,0.753,HIGHEST ATTR (ACTIVE): CHEMBL484689 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C(Br)C=C1 | Attribution: 0.753 | Prediction: 0.978 | MW: 521.4 | LogP: 4.71,LOWEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.664 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,,
1097,46610,C1=CC=C(C2CCC3=C(C=CC=C3)O2)C=C1,7,7,0,0,0,0.7329,0.7616,100.00,7,7,100.0,0.675,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4441202 | SMILES: O=C(/C=C/C1=CC=CC=C1)C1=C(O)C=C(O)C2=C1OC(C1=CC=C(O)C=C1)C(C/C=C/C1=CC=C(O)C=C1)C2 | Attribution: 0.762 | Prediction: 0.917 | MW: 520.6 | LogP: 6.80,LOWEST ATTR (ACTIVE): CHEMBL4515687 | SMILES: O=C(CCC1=CC=CC=C1)C1=C(O)C=C(O)C2=C1OC(C1=CC=C(O)C=C1)C(O)C2 | Attribution: 0.675 | Prediction: 0.877 | MW: 406.4 | LogP: 3.66,,
1098,58929,C1CC(C2=CNN=C2C2=CC=CC=C2)OC2=CC=CC=C12,7,7,0,0,0,0.7314,0.7499,100.00,7,7,100.0,0.721,0.750,HIGHEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.750 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,LOWEST ATTR (ACTIVE): CHEMBL490862 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C(C)C=C1 | Attribution: 0.721 | Prediction: 0.959 | MW: 456.5 | LogP: 4.26,,
1099,26578,C(NCC1=CC=CC=C1)NCCOCC1CCCCC1,7,7,0,0,0,0.7307,0.7401,100.00,7,7,100.0,0.718,0.740,HIGHEST ATTR (ACTIVE): CHEMBL5184190 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=O)NC(=O)C2=CC=CC=C2F)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.740 | Prediction: 0.978 | MW: 542.6 | LogP: 4.17,LOWEST ATTR (ACTIVE): CHEMBL5199846 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=S)NC(=O)C2=CC=C(Br)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.718 | Prediction: 0.954 | MW: 619.6 | LogP: 4.96,,
1100,85418,C1=CN=NC(CNCCCNCCC2=C3NCC=CC3=CC=C2)=C1,7,7,0,0,0,0.7303,0.7343,100.00,7,7,100.0,0.725,0.734,HIGHEST ATTR (ACTIVE): CHEMBL3793226 | SMILES: O=C1C=CC2=CC=C(F)C3=C2N1C[C@H]3CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1 | Attribution: 0.734 | Prediction: 0.988 | MW: 451.5 | LogP: 2.05,LOWEST ATTR (ACTIVE): CHEMBL3792869 | SMILES: O=C1C=CC2=CC=CC3=C2N1C[C@H]3CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1 | Attribution: 0.725 | Prediction: 0.979 | MW: 433.5 | LogP: 1.91,,
1101,60335,C(NC1=CON=C1)C1=CC=COC1,7,7,0,0,0,0.7286,0.7616,100.00,7,7,100.0,0.705,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2062844 | SMILES: COC1=CC=C(/C=C/C2=C(N3CN=C4OC5=CC=C(Br)C=C5C=C4C3=O)C(C)=NO2)C=C1 | Attribution: 0.762 | Prediction: 0.990 | MW: 492.3 | LogP: 5.10,LOWEST ATTR (ACTIVE): CHEMBL2062841 | SMILES: CC1=NOC(/C=C/C2=CC=CC=C2)=C1N1CN=C2OC3=CC=CC=C3C=C2C1=O | Attribution: 0.705 | Prediction: 0.986 | MW: 383.4 | LogP: 4.33,,
1102,59480,C1OCCN1C1=CC=C(C2CCSCC2)C=C1,7,7,0,0,0,0.7274,0.7616,100.00,7,7,100.0,0.694,0.762,HIGHEST ATTR (ACTIVE): CHEMBL133999 | SMILES: O=C(NC[C@H]1CN(C2=CC=C(C3CCS(=O)(=O)CC3)C(F)=C2)C(=O)O1)C(F)F | Attribution: 0.762 | Prediction: 0.996 | MW: 420.4 | LogP: 1.82,LOWEST ATTR (ACTIVE): CHEMBL134007 | SMILES: O=C(CF)NC[C@H]1CN(C2=CC=C(C3CCS(=O)(=O)CC3)C(F)=C2)C(=O)O1 | Attribution: 0.694 | Prediction: 0.984 | MW: 402.4 | LogP: 1.53,,
1103,105705,C(CCN1CCC(NCC2=CC=CN=N2)CC1)C1=CC=CCN1,7,7,0,0,0,0.7259,0.7466,100.00,7,7,100.0,0.688,0.747,HIGHEST ATTR (ACTIVE): CHEMBL3792577 | SMILES: CC1=CC(F)=C2C3=C1C=CC(=O)N3C[C@H]2CN1CCC(NCC2=CC3=C(N=N2)OCCO3)CC1 | Attribution: 0.747 | Prediction: 0.993 | MW: 465.5 | LogP: 2.36,LOWEST ATTR (ACTIVE): CHEMBL3793711 | SMILES: N#CC1=CC=C2C=CC(=O)N3C[C@@H](CN4CCC(NCC5=CC6=C(N=N5)OCCO6)CC4)C1=C23 | Attribution: 0.688 | Prediction: 0.980 | MW: 458.5 | LogP: 1.79,,
1104,35998,C1C[C@@H]2[C@@H]3CCC(CC2C=C1C1=CC=CC=C1)O3,7,7,0,0,0,0.7242,0.7514,100.00,7,7,100.0,0.686,0.751,HIGHEST ATTR (ACTIVE): CHEMBL4290033 | SMILES: C[C@]12C[C@@]34C=C(C5=CC=CC(O)=C5)C(=O)[C@@](C)(CCC(=O)NC5=C(O)C=CC(C(=O)O)=C5O)[C@@H]3[C@H](C[C@H]1C4)O2 | Attribution: 0.751 | Prediction: 0.993 | MW: 533.6 | LogP: 4.47,LOWEST ATTR (ACTIVE): CHEMBL4281747 | SMILES: C[C@]12C[C@@]34C=C(C5=CC=CC(OC(F)(F)F)=C5)C(=O)[C@@](C)(CCC(=O)NC5=C(O)C=CC(C(=O)O)=C5O)[C@@H]3[C@H](C[C@H]1C4)O2 | Attribution: 0.686 | Prediction: 0.993 | MW: 601.6 | LogP: 5.66,,
1105,36300,C(CSC1=CC=CC=C1)N[C@@H]1CN2C=C(C[N+]3=CC=CC=C3)CS[C@H]12,7,7,0,0,0,0.7233,0.7432,100.00,7,7,100.0,0.697,0.743,HIGHEST ATTR (ACTIVE): CHEMBL319379 | SMILES: NC(=O)COC1=CC=CC2=C[N+](CC3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)CSC5=CC(Cl)=CC=C5Cl)[C@H]4SC3)=CC=C12 | Attribution: 0.743 | Prediction: 0.998 | MW: 633.5 | LogP: 1.49,LOWEST ATTR (ACTIVE): CHEMBL262248 | SMILES: O=C(CSC1=CC(Cl)=CC=C1Cl)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3=CC=CC4=C3CCCC4)CS[C@H]12 | Attribution: 0.697 | Prediction: 0.999 | MW: 564.5 | LogP: 2.36,,
1106,26582,C(NCC1=CC=CC=C1)NCCOCC1CCCC2CCC[C@H]21,7,7,0,0,0,0.7218,0.7354,100.00,7,7,100.0,0.703,0.735,HIGHEST ATTR (ACTIVE): CHEMBL5188787 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=O)NC(=O)C2=CC=C(Br)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.735 | Prediction: 0.988 | MW: 603.6 | LogP: 4.80,LOWEST ATTR (ACTIVE): CHEMBL5173497 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CNC(=S)NC(=O)C2=CC=C(F)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.703 | Prediction: 0.946 | MW: 558.7 | LogP: 4.34,,
