"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
74,4103,O=C1COC2=CC=CC=C2N1,13,12,1,0,0,0.2054,0.3216,92.31,13,13,100.0,0.113,0.322,HIGHEST ATTR (ACTIVE): CHEMBL4160601 | SMILES: NC[C@H]1CN(C2=CC=C(C3=CC=C4OCC(=O)NC4=C3)C(F)=C2)C(=O)O1 | Attribution: 0.322 | Prediction: 0.921 | MW: 357.3 | LogP: 2.11,LOWEST ATTR (ACTIVE): CHEMBL4175322 | SMILES: O=C1COC2=CC=C(C3=CC=C(N4C[C@H](CNC(=O)C(F)F)OC4=O)C=C3F)C=C2N1 | Attribution: 0.113 | Prediction: 0.992 | MW: 435.4 | LogP: 2.53,INACTIVE w/ POS ATTR: CHEMBL3754510 | SMILES: O=C1COC2=CC(C3=NC(C4=CC=C(OC5=CC=CC=C5)C=C4)=NO3)=CC=C2N1 | Attribution: 0.270 | Prediction: 0.065 | MW: 385.4,
75,21712,C=C/C(=O)C1=CC=C(OC)C=C1F,12,12,0,0,0,0.2023,0.2597,100.00,12,12,100.0,0.103,0.260,HIGHEST ATTR (ACTIVE): CHEMBL192753 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC(C3=CC=CC=C3OC)=CC=C2N2CC[N+](C)(C)CC2)C(F)=C1 | Attribution: 0.260 | Prediction: 0.965 | MW: 475.6 | LogP: 5.30,LOWEST ATTR (ACTIVE): CHEMBL193245 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC(C3=CC=CC(C(F)(F)F)=C3)=CC=C2N2CCN(C)CC2)C(F)=C1 | Attribution: 0.103 | Prediction: 0.857 | MW: 498.5 | LogP: 6.17,,
76,25222,C[C@@H](Cl)C(C)(C)O,12,12,0,0,0,0.1406,0.3451,100.00,8,12,66.7,0.082,0.345,HIGHEST ATTR (ACTIVE): CHEMBL4294869 | SMILES: CC1(C)OC2=C(C[C@H]1Cl)C(=O)C1=C(O)C=C(O)C=C1C2=O | Attribution: 0.345 | Prediction: 0.983 | MW: 308.7 | LogP: 2.54,LOWEST ATTR (ACTIVE): CHEMBL3104844 | SMILES: C=C1CC[C@H](Br)C(C)(C)[C@@H]1C[C@@]12OC(C)(C)[C@H](Cl)C[C@]1(Cl)C(=O)C1=C(O)C=C(O)C=C1C2=O | Attribution: 0.082 | Prediction: 0.998 | MW: 560.3 | LogP: 6.15,,
77,14487,CN[C@H]1CO[C@H]([C@@H](O)CC2=C(F)C=NC3=CC=C(OC)N=C23)OC1,12,12,0,0,0,0.1387,0.1723,100.00,11,12,91.7,0.092,0.172,HIGHEST ATTR (ACTIVE): CHEMBL4865826 | SMILES: COC1=CC=C2N=CC(F)=C(C[C@H](O)[C@H]3OC[C@H](NCC4=CC5=C(C=N4)OCCO5)CO3)C2=N1 | Attribution: 0.172 | Prediction: 0.998 | MW: 472.5 | LogP: 1.38,LOWEST ATTR (ACTIVE): CHEMBL4869986 | SMILES: COC1=CC=C2N=CC(F)=C(C[C@H](O)[C@H]3OC[C@H](NCC4=CC=C(Cl)C(Cl)=C4)CO3)C2=N1 | Attribution: 0.092 | Prediction: 0.991 | MW: 482.3 | LogP: 3.52,,
78,37128,CC1=NN(C2=CC=CC=C2)C(O)=C1/C=C1\SC(=S)N(CC(=O)O)C1=O,12,12,0,0,0,0.1376,0.1916,100.00,11,12,91.7,0.069,0.192,HIGHEST ATTR (ACTIVE): CHEMBL2325683 | SMILES: CC1=NN(C2=CC=CC=C2)C(OC2=CC=C(Cl)C=C2Cl)=C1/C=C1\SC(=S)N(CC(=O)O)C1=O | Attribution: 0.192 | Prediction: 0.937 | MW: 520.4 | LogP: 5.57,LOWEST ATTR (ACTIVE): CHEMBL2325661 | SMILES: CC1=NN(C2=CC=CC=C2)C(OC2=CC=CC(C(F)(F)F)=C2)=C1/C=C1\SC(=S)N(CC(=O)O)C1=O | Attribution: 0.069 | Prediction: 0.864 | MW: 519.5 | LogP: 5.28,,
79,26698,CCSC1=CC=CS1,13,12,1,0,0,0.1174,0.2661,92.31,9,13,69.2,-0.054,0.266,HIGHEST ATTR (ACTIVE): CHEMBL5172698 | SMILES: COC1=CC=C2N=CC(F)=C(CCCN3CCN(CCSC4=CC=CS4)C[C@@H]3C(N)=O)C2=C1 | Attribution: 0.266 | Prediction: 0.703 | MW: 488.7 | LogP: 3.64,LOWEST ATTR (INACTIVE): CHEMBL2159966 | SMILES: COC(=O)[C@H]1CN(CCSC2=CC=CS2)CC[C@H]1CCC(=O)C1=CC=NC2=CC=C(OC)C=C12 | Attribution: -0.054 | Prediction: 0.025 | MW: 498.7 | LogP: 5.17,,
80,1950,O=CC1=CC(C(F)(F)F)=NN1,11,11,0,0,0,0.3650,0.3808,100.00,11,11,100.0,0.357,0.381,HIGHEST ATTR (ACTIVE): CHEMBL5288181 | SMILES: CC1=CC=C(O)C(C(=O)C2=CC(C(F)(F)F)=NN2)=C1 | Attribution: 0.381 | Prediction: 0.896 | MW: 270.2 | LogP: 2.67,LOWEST ATTR (ACTIVE): CHEMBL5280947 | SMILES: O=C(C1=CC(C(F)(F)F)=NN1)C1=CC=C(Cl)C=C1O | Attribution: 0.357 | Prediction: 0.962 | MW: 290.6 | LogP: 3.02,,
81,4105,O=C1COC2=CC=C(C3=CC=CC=C3F)C=C2N1,11,11,0,0,0,0.3366,0.3808,100.00,11,11,100.0,0.244,0.381,HIGHEST ATTR (ACTIVE): CHEMBL4168515 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(C3=CC=C4OCC(=O)NC4=C3)C(F)=C2)C(=O)O1 | Attribution: 0.381 | Prediction: 0.980 | MW: 399.4 | LogP: 2.28,LOWEST ATTR (ACTIVE): CHEMBL4160601 | SMILES: NC[C@H]1CN(C2=CC=C(C3=CC=C4OCC(=O)NC4=C3)C(F)=C2)C(=O)O1 | Attribution: 0.244 | Prediction: 0.921 | MW: 357.3 | LogP: 2.11,,
82,30300,C-C(C1=CC=CN=C1)-C-N,11,11,0,0,0,0.3212,0.3645,100.00,11,11,100.0,0.269,0.364,HIGHEST ATTR (ACTIVE): CHEMBL3736222 | SMILES: CCNC(=O)NC1=CN(C2=CC=CC=N2)C2=CC(C3=CC=CN=C3)=CN=C12 | Attribution: 0.364 | Prediction: 0.863 | MW: 358.4 | LogP: 3.62,LOWEST ATTR (ACTIVE): CHEMBL3735134 | SMILES: CCNC(=O)NC1=CN(C2=NC=C(Br)C=N2)C2=CC(C3=CC=CN=C3)=CN=C12 | Attribution: 0.269 | Prediction: 0.875 | MW: 438.3 | LogP: 3.78,,
83,58795,C\C=N/OC,11,11,0,0,0,0.3162,0.3730,100.00,11,11,100.0,0.120,0.373,HIGHEST ATTR (ACTIVE): CHEMBL47799 | SMILES: C#CCONC(=O)O[C@H]1[C@@H](O)[C@H](OC2=CC=C3C(O)=C(/C(C)=N/OC)C(=O)OC3=C2C)O[C@@H](CC)[C@@H]1OC | Attribution: 0.373 | Prediction: 0.967 | MW: 534.5 | LogP: 1.73,LOWEST ATTR (ACTIVE): CHEMBL513839 | SMILES: CO/N=C1\CN(C2=CC=C(N3C[C@H](CNC(C)=O)OC3=O)C=C2F)CC12CC2 | Attribution: 0.120 | Prediction: 0.969 | MW: 390.4 | LogP: 1.89,,
84,9064,CC(C)C1=C(Br)C=CC=C1,11,11,0,0,0,0.2900,0.3278,100.00,11,11,100.0,0.248,0.328,HIGHEST ATTR (ACTIVE): CHEMBL4228538 | SMILES: COC1=CC=C(S(=O)(=O)NCCO/N=C2\C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)C3=CC(Br)=C(C(C)C)C=C23)C=C1 | Attribution: 0.328 | Prediction: 0.924 | MW: 621.6 | LogP: 5.83,LOWEST ATTR (ACTIVE): CHEMBL3745986 | SMILES: CCC1=CC=C(C(=O)NCCO/N=C2\C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)C3=CC(Br)=C(C(C)C)C=C23)C=C1 | Attribution: 0.248 | Prediction: 0.881 | MW: 583.6 | LogP: 6.84,,
85,17974,CNC1=NOC=C1,11,11,0,0,0,0.2835,0.3808,100.00,11,11,100.0,0.232,0.381,HIGHEST ATTR (ACTIVE): CHEMBL483249 | SMILES: N#C[C@]1(C2=CC=C(C3=CC=C(N4C[C@H](CNC5=NOC=C5)OC4=O)C=C3F)C=N2)[C@@H]2CNC[C@@H]21 | Attribution: 0.381 | Prediction: 0.997 | MW: 460.5 | LogP: 2.92,LOWEST ATTR (ACTIVE): CHEMBL2437342 | SMILES: O=CN1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.232 | Prediction: 0.996 | MW: 422.4 | LogP: 1.17,,
86,19170,O=CNC1=CC=C(C2CCCCC2)C=C1,11,11,0,0,0,0.2751,0.3632,100.00,11,11,100.0,0.223,0.363,HIGHEST ATTR (ACTIVE): CHEMBL428250 | SMILES: O=C(NC1=CC=C(C2CCCCC2)C=C1)C1=C(O)C(CC2=NC=CN2)NC1=O | Attribution: 0.363 | Prediction: 0.928 | MW: 380.4 | LogP: 2.95,LOWEST ATTR (ACTIVE): CHEMBL255828 | SMILES: O=C(NC1=CC=C(C2CCCCC2)C=C1)C1=C(O)C(CC2=CC=CC=C2)OC1=O | Attribution: 0.223 | Prediction: 0.799 | MW: 391.5 | LogP: 4.65,,
87,17617,C-CC1=C[N+](C)=CC2=C(OC)C(OC)=CC=C12,11,11,0,0,0,0.2706,0.3343,100.00,11,11,100.0,0.134,0.334,HIGHEST ATTR (ACTIVE): CHEMBL2206537 | SMILES: COC1=CC2=C(C=CC3=C4C=CC(OC)=C(OC)C4=C[N+](C)=C23)C(C2=CC=CN=C2)=C1OC | Attribution: 0.334 | Prediction: 0.976 | MW: 441.5 | LogP: 5.07,LOWEST ATTR (ACTIVE): CHEMBL2206541 | SMILES: COC1=CC2=C(C=CC3=C4C=CC(OC)=C(OC)C4=C[N+](C)=C23)C(C2CCCCC2)=C1OC | Attribution: 0.134 | Prediction: 0.986 | MW: 446.6 | LogP: 6.05,,
88,18957,CN(N)C=S,11,11,0,0,0,0.2466,0.3147,100.00,11,11,100.0,0.195,0.315,HIGHEST ATTR (ACTIVE): CHEMBL184897 | SMILES: NN(C=S)C[C@H]1CN(C2=CC=C(N3CCN(C4=CC=CC=C4)CC3)C=C2)C(=O)O1 | Attribution: 0.315 | Prediction: 0.988 | MW: 411.5 | LogP: 2.47,LOWEST ATTR (ACTIVE): CHEMBL360948 | SMILES: NN(C=S)C[C@H]1CN(C2=CC=C(N3CCN(C4=CC=CC(C(F)(F)F)=C4)CC3)C(F)=C2)C(=O)O1 | Attribution: 0.195 | Prediction: 0.997 | MW: 497.5 | LogP: 3.63,,
89,14294,CN[C@H]1CO[C@H](CCC2=CC=NC3=CC=C(OC)C=C23)OC1,11,11,0,0,0,0.2403,0.3011,100.00,11,11,100.0,0.172,0.301,HIGHEST ATTR (ACTIVE): CHEMBL4228258 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NCC4=CC5=C(C=N4)OCCO5)CO3)C2=C1 | Attribution: 0.301 | Prediction: 0.996 | MW: 437.5 | LogP: 2.87,LOWEST ATTR (ACTIVE): CHEMBL4225420 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NCC4=CC=CC=N4)CO3)C2=C1 | Attribution: 0.172 | Prediction: 0.757 | MW: 379.5 | LogP: 3.10,,
90,13012,NC1=CNC2=CC=CC=C12,11,11,0,0,0,0.2332,0.2918,100.00,11,11,100.0,0.158,0.292,HIGHEST ATTR (ACTIVE): CHEMBL3633985 | SMILES: OC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.292 | Prediction: 0.868 | MW: 325.4 | LogP: 5.32,LOWEST ATTR (ACTIVE): CHEMBL3633988 | SMILES: COC1=CC=C(NC2=C3NC4=CC=CC=C4C3=NC3=CC=CC=C23)C=C1 | Attribution: 0.158 | Prediction: 0.714 | MW: 339.4 | LogP: 5.62,,
91,18334,CCCC1=CC=CC2=C1NN=C2C1=CN=CS1,11,11,0,0,0,0.2145,0.2795,100.00,11,11,100.0,0.106,0.279,HIGHEST ATTR (ACTIVE): CHEMBL3741151 | SMILES: CCCC1=CC=CC2=C1NN=C2C1=CN=C(C2=CN=C(C(=O)OC)C(O)=C2)S1 | Attribution: 0.279 | Prediction: 0.896 | MW: 394.5 | LogP: 4.19,LOWEST ATTR (ACTIVE): CHEMBL3739684 | SMILES: CCCC1=CC=CC2=C1NN=C2C1=CN=C(C2=CC=C(C(=O)NCCN3CCCCC3)N=C2)S1 | Attribution: 0.106 | Prediction: 0.789 | MW: 474.6 | LogP: 4.92,,
92,18332,CCCC1=CC=CC2=C1NN=C2,11,11,0,0,0,0.1885,0.2911,100.00,11,11,100.0,0.120,0.291,HIGHEST ATTR (ACTIVE): CHEMBL3739786 | SMILES: CCCC1=CC=CC2=C1NN=C2C1=CN=C(C2=CC=C(COP(=O)(O)O)N=C2)S1 | Attribution: 0.291 | Prediction: 0.717 | MW: 430.4 | LogP: 4.31,LOWEST ATTR (ACTIVE): CHEMBL3739684 | SMILES: CCCC1=CC=CC2=C1NN=C2C1=CN=C(C2=CC=C(C(=O)NCCN3CCCCC3)N=C2)S1 | Attribution: 0.120 | Prediction: 0.789 | MW: 474.6 | LogP: 4.92,,
93,7946,O=C(O)C1=CN(CC2=CC=C(C(F)(F)F)C=C2)C2=C(F)C=C(F)C=C2C1=O,11,11,0,0,0,0.1784,0.2141,100.00,11,11,100.0,0.133,0.214,HIGHEST ATTR (ACTIVE): CHEMBL1761433 | SMILES: CCCCNC1=NC(NCCCC)=NC(N2CCN(C3=C(F)C=C4C(=O)C(C(=O)O)=CN(CC5=CC=C(C(F)(F)F)C=C5)C4=C3F)CC2)=N1 | Attribution: 0.214 | Prediction: 0.863 | MW: 688.7 | LogP: 5.98,LOWEST ATTR (ACTIVE): CHEMBL1761249 | SMILES: O=C(O)C1=CN(CC2=CC=C(C(F)(F)F)C=C2)C2=C(F)C(N3CCN(C4=CC=CC=C4)CC3)=C(F)C=C2C1=O | Attribution: 0.133 | Prediction: 0.485 | MW: 543.5 | LogP: 5.37,,
94,26449,C-C-C-COCC1=CC=C(C(C)(C)C)C=C1,11,11,0,0,0,0.1687,0.2870,100.00,7,11,63.6,0.069,0.287,HIGHEST ATTR (ACTIVE): CHEMBL100214 | SMILES: CCOC(=O)CCCNC1=C2C(OCC3=CC=C(C(C)(C)C)C=C3)=CC=CC2=NN1 | Attribution: 0.287 | Prediction: 0.952 | MW: 409.5 | LogP: 5.19,LOWEST ATTR (ACTIVE): CHEMBL327525 | SMILES: CC(C)(C)C1=CC=C(COC2=CC=CC3=C2C(CN[C@H]2CN[C@H](CO)C2)=NN3)C=C1 | Attribution: 0.069 | Prediction: 0.990 | MW: 408.5 | LogP: 3.25,,
95,38629,C[N+]1=CC=C2C3=CC=CC=C3N3C(=O)C=CC1=C23,11,11,0,0,0,0.1327,0.1593,100.00,10,11,90.9,0.095,0.159,HIGHEST ATTR (ACTIVE): CHEMBL3745988 | SMILES: O=C1C=CC2=C3C(=CC=[N+]2CC2=CC=C(CBr)C=C2)C2=CC=CC=C2N13 | Attribution: 0.159 | Prediction: 0.939 | MW: 404.3 | LogP: 4.27,LOWEST ATTR (ACTIVE): CHEMBL3746118 | SMILES: O=C1C=CC2=C3C(=CC=[N+]2CC2=CC=CC=C2)C2=CC=CC=C2N13 | Attribution: 0.095 | Prediction: 0.834 | MW: 311.4 | LogP: 3.38,,
96,24086,CCNC(=O)NC1=NC2=C(S1)N(C(C)C)C(=O)C=C2,12,11,1,0,0,0.1285,0.2224,91.67,10,12,83.3,-0.257,0.222,HIGHEST ATTR (ACTIVE): CHEMBL3114208 | SMILES: CCNC(=O)NC1=NC2=C(S1)N(C(C)C)C(=O)C(C1=CC(=O)N(CCOC)C(C)=C1)=C2 | Attribution: 0.222 | Prediction: 0.972 | MW: 445.5 | LogP: 2.96,LOWEST ATTR (INACTIVE): CHEMBL3114204 | SMILES: CCNC(=O)NC1=NC2=C(S1)N(C(C)C)C(=O)C(C1=CC=C(C3=NN=NN3C)N=C1)=C2 | Attribution: -0.257 | Prediction: 0.340 | MW: 439.5 | LogP: 2.43,,ACTIVE w/ NEG ATTR: CHEMBL3114203 | SMILES: CCNC(=O)NC1=NC2=C(S1)N(C(C)C)C(=O)C(C1=CC=C(C3=NN(C)N=N3)N=C1)=C2 | Attribution: -0.005 | Prediction: 0.962 | MW: 439.5
97,36264,CC(=O)NCC1CN(C2=CC=CC=C2)C(=O)O1,11,11,0,0,0,0.1249,0.2368,100.00,8,11,72.7,0.024,0.237,HIGHEST ATTR (ACTIVE): CHEMBL6839 | SMILES: C/N=C1\C=CC(C2=CC=C(N3CC(CNC(C)=O)OC3=O)C=C2)=CC=C1O | Attribution: 0.237 | Prediction: 0.990 | MW: 367.4 | LogP: 2.05,LOWEST ATTR (ACTIVE): CHEMBL2402742 | SMILES: CC(=O)NCC1CN(C2=CC=C(C3=NC(C)=NO3)C=C2)C(=O)O1 | Attribution: 0.024 | Prediction: 0.847 | MW: 316.3 | LogP: 1.51,,
98,37373,NCC1=CC=C2OCCOC2=C1,11,11,0,0,0,0.1244,0.1980,100.00,7,11,63.6,0.058,0.198,HIGHEST ATTR (ACTIVE): CHEMBL1926762 | SMILES: COC1=CC=C2N=CC=C(NC(=O)[C@H]3CC[C@H](NCC4=CC=C5OCCOC5=C4)CC3)C2=C1 | Attribution: 0.198 | Prediction: 0.923 | MW: 447.5 | LogP: 4.30,LOWEST ATTR (ACTIVE): CHEMBL4854247 | SMILES: COC1=CC=C2N=CC(F)=C(C(O)C[C@H]3OC[C@H](NCC4=CC=C5OCCOC5=C4)CO3)C2=N1 | Attribution: 0.058 | Prediction: 0.996 | MW: 471.5 | LogP: 2.50,,
99,17972,O=C1NC[C@H](CNC2=NOC=C2)O1,11,11,0,0,0,0.1194,0.2057,100.00,6,11,54.5,0.073,0.206,HIGHEST ATTR (ACTIVE): CHEMBL483249 | SMILES: N#C[C@]1(C2=CC=C(C3=CC=C(N4C[C@H](CNC5=NOC=C5)OC4=O)C=C3F)C=N2)[C@@H]2CNC[C@@H]21 | Attribution: 0.206 | Prediction: 0.997 | MW: 460.5 | LogP: 2.92,LOWEST ATTR (ACTIVE): CHEMBL2437342 | SMILES: O=CN1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.073 | Prediction: 0.996 | MW: 422.4 | LogP: 1.17,,
100,31577,CCN1CCC(C(O)(C2=CC=CC=C2)C2=CC=CC=C2)CC1,10,10,0,0,0,0.3741,0.3808,100.00,10,10,100.0,0.361,0.381,HIGHEST ATTR (ACTIVE): CHEMBL3343201 | SMILES: OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCN(CCC2=CC=C(C(F)(F)F)C=C2)CC1 | Attribution: 0.381 | Prediction: 0.675 | MW: 439.5 | LogP: 5.90,LOWEST ATTR (ACTIVE): CHEMBL3343208 | SMILES: OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCN(CCC2=CC=C(C3=CC=NC=C3)C=C2)CC1 | Attribution: 0.361 | Prediction: 0.871 | MW: 448.6 | LogP: 5.94,,
101,43893,N#[N+],10,10,0,0,0,0.3379,0.3808,100.00,10,10,100.0,0.286,0.381,HIGHEST ATTR (ACTIVE): CHEMBL2152834 | SMILES: CC1=NN(C)C([N-]C(=O)C2=CC=C(Cl)C=C2Cl)=C1[N+]#N | Attribution: 0.381 | Prediction: 0.937 | MW: 310.1 | LogP: 4.37,LOWEST ATTR (ACTIVE): CHEMBL2152837 | SMILES: CC1=NN(C)C([N-]C(=O)NC2=CC=C([N+](=O)[O-])C=C2)=C1[N+]#N | Attribution: 0.286 | Prediction: 0.950 | MW: 301.3 | LogP: 3.36,,
102,53441,C-C-C-CI,10,10,0,0,0,0.3364,0.3702,100.00,10,10,100.0,0.222,0.370,HIGHEST ATTR (ACTIVE): CHEMBL3612530 | SMILES: O=C1NC2=C(I)C=CC=C2/C1=N/NC(=S)NC1=CC=CC=C1F | Attribution: 0.370 | Prediction: 0.971 | MW: 440.2 | LogP: 3.07,LOWEST ATTR (ACTIVE): CHEMBL279071 | SMILES: BrC1=CC=C2NC=C([C@H]3NC4=C(I)C=CC=C4[C@H]4OCC[C@@H]34)C2=C1 | Attribution: 0.222 | Prediction: 0.859 | MW: 495.2 | LogP: 5.78,,
103,56647,NC(=O)\C=N/NC(=S)NC1=CC=C(F)C=C1,10,10,0,0,0,0.3340,0.3808,100.00,10,10,100.0,0.311,0.381,HIGHEST ATTR (ACTIVE): CHEMBL228615 | SMILES: O=C1NC2=CC=C([N+](=O)[O-])C=C2/C1=N/NC(=S)NC1=CC=C(F)C=C1 | Attribution: 0.381 | Prediction: 0.971 | MW: 359.3 | LogP: 2.38,LOWEST ATTR (ACTIVE): CHEMBL3612435 | SMILES: CC1=CC=CC2=C1NC(=O)/C2=N\NC(=S)NC1=CC=C(F)C=C1 | Attribution: 0.311 | Prediction: 0.977 | MW: 328.4 | LogP: 2.78,,
104,10475,CC(OC1=CC(Cl)=C(Cl)C=C1Cl)C(N)=O,10,10,0,0,0,0.3130,0.3608,100.00,10,10,100.0,0.277,0.361,HIGHEST ATTR (ACTIVE): CHEMBL2281737 | SMILES: CC(OC1=CC(Cl)=C(Cl)C=C1Cl)C(=O)NN1C(=O)CSC1C1=CC=CN=C1 | Attribution: 0.361 | Prediction: 0.886 | MW: 446.7 | LogP: 4.11,LOWEST ATTR (ACTIVE): CHEMBL2281735 | SMILES: CC1=CC=C(C2SCC(=O)N2NC(=O)C(C)OC2=CC(Cl)=C(Cl)C=C2Cl)S1 | Attribution: 0.277 | Prediction: 0.944 | MW: 465.8 | LogP: 5.09,,
105,34843,OC-C(Br)-C(Cl)-CBr,10,10,0,0,0,0.3000,0.3761,100.00,10,10,100.0,0.228,0.376,HIGHEST ATTR (ACTIVE): CHEMBL5207746 | SMILES: OC1=C(Br)C(Cl)=C(Br)C2=NC3=CC=CC=C3N=C12 | Attribution: 0.376 | Prediction: 0.968 | MW: 388.4 | LogP: 4.67,LOWEST ATTR (ACTIVE): CHEMBL5178414 | SMILES: OC1=C(Br)C(Cl)=C(Br)C2=NC3=C(OC4=CC=CC=C4)C=CC=C3N=C12 | Attribution: 0.228 | Prediction: 0.983 | MW: 480.5 | LogP: 6.46,,
106,17176,O=C(O)C1=CC2=CC=CC=C2C=C1,10,10,0,0,0,0.2851,0.3746,100.00,10,10,100.0,0.141,0.375,HIGHEST ATTR (ACTIVE): CHEMBL308680 | SMILES: O=C1OC(C2=CC=C(O)C(F)=C2)(C2=CC=C(O)C(F)=C2)C2=CC3=CC=CC=C3C=C12 | Attribution: 0.375 | Prediction: 0.961 | MW: 404.4 | LogP: 4.99,LOWEST ATTR (ACTIVE): CHEMBL4546233 | SMILES: CCCCCCCC=CC1=CC(C2=CC=C3C=C(C(=O)O)C=CC3=C2)=CC=C1O | Attribution: 0.141 | Prediction: 0.906 | MW: 388.5 | LogP: 7.28,,
107,1716,CN1CCC(C(O)(C2=CC=CC=C2)C2=CC=CC=C2)CC1,22,10,12,0,0,0.2814,0.3785,45.45,18,22,81.8,-0.004,0.378,HIGHEST ATTR (INACTIVE): CHEMBL3344179 | SMILES: OC1=CC=C(CN2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C=C1 | Attribution: 0.378 | Prediction: 0.083 | MW: 373.5 | LogP: 4.54,LOWEST ATTR (INACTIVE): CHEMBL3344178 | SMILES: COC1=CC=CC=C1CN1CCC(C(O)(C2=CC=CC=C2)C2=CC=CC=C2)CC1 | Attribution: -0.004 | Prediction: 0.038 | MW: 387.5 | LogP: 4.84,INACTIVE w/ POS ATTR: CHEMBL3344179 | SMILES: OC1=CC=C(CN2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C=C1 | Attribution: 0.378 | Prediction: 0.083 | MW: 373.5,
108,61953,C-C(Cl)-C-CO,10,10,0,0,0,0.2724,0.3488,100.00,10,10,100.0,0.198,0.349,HIGHEST ATTR (ACTIVE): CHEMBL5172558 | SMILES: OC1=CC(Cl)=CC2=NC3=CC=CC=C3N=C12 | Attribution: 0.349 | Prediction: 0.863 | MW: 230.7 | LogP: 3.14,LOWEST ATTR (ACTIVE): CHEMBL5186728 | SMILES: OC1=CC(Cl)=CC2=NC3=C(OC4=CC=CC=C4)C=CC=C3N=C12 | Attribution: 0.198 | Prediction: 0.954 | MW: 322.8 | LogP: 4.93,,
109,56646,NNC(=S)NC1=CC=C(F)C=C1,12,10,2,0,0,0.2605,0.3624,83.33,10,12,83.3,-0.101,0.362,HIGHEST ATTR (ACTIVE): CHEMBL1762445 | SMILES: O=C1NC2=CC=CC=C2/C1=N/NC(=S)NC1=CC=C(F)C=C1 | Attribution: 0.362 | Prediction: 0.968 | MW: 314.3 | LogP: 2.47,LOWEST ATTR (INACTIVE): CHEMBL2203949 | SMILES: COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C/C(=N/NC(=S)NC5=CC=C(F)C=C5)CC[C@]4(C)[C@H]3CC[C@]12C | Attribution: -0.101 | Prediction: 0.068 | MW: 569.8 | LogP: 6.90,,
110,3777,COCCOCCO,13,10,3,0,0,0.2184,0.3808,76.92,10,13,76.9,-0.381,0.381,HIGHEST ATTR (ACTIVE): CHEMBL163655 | SMILES: COC1=CC2=C(C(=O)O)C(=C1)COCCOCCOC1=C(C)C=C(C(C)(C)CC(C)(C)C)C=C1OCCOCCOC2 | Attribution: 0.381 | Prediction: 0.964 | MW: 588.7 | LogP: 5.95,LOWEST ATTR (INACTIVE): CHEMBL574562 | SMILES: COCCOCCOC1=CC=C(C=C2C(=O)NC(=S)NC2=O)C=C1 | Attribution: -0.381 | Prediction: 0.028 | MW: 350.4 | LogP: 0.64,,
111,30867,OC1=CC=C(I)C=C1,10,10,0,0,0,0.2098,0.3055,100.00,9,10,90.0,-0.026,0.306,HIGHEST ATTR (ACTIVE): CHEMBL4460790 | SMILES: OC1=CC=C(C2=NC(C3=CC=C(OC4=CC=C(I)C=C4)C=C3)=NO2)C=C1 | Attribution: 0.306 | Prediction: 0.797 | MW: 456.2 | LogP: 5.51,LOWEST ATTR (ACTIVE): CHEMBL3752754 | SMILES: O=[N+]([O-])C1=CNN=C1C1=NC(C2=CC=C(OC3=CC=C(I)C=C3)C=C2)=NO1 | Attribution: -0.026 | Prediction: 0.789 | MW: 475.2 | LogP: 4.43,,ACTIVE w/ NEG ATTR: CHEMBL3752754 | SMILES: O=[N+]([O-])C1=CNN=C1C1=NC(C2=CC=C(OC3=CC=C(I)C=C3)C=C2)=NO1 | Attribution: -0.026 | Prediction: 0.789 | MW: 475.2
